# l yval col3 col4 col5 col6
     2    0.14964E+04    0.45411E-01    0.69007E+01    0.23107E+07   -0.15855E+05
     3    0.12726E+04    0.69724E-01    0.71963E+01    0.36451E+07   -0.15967E+05
     4    0.11321E+04    0.76280E-01    0.65170E+01    0.48194E+07   -0.16137E+05
     5    0.10436E+04    0.65565E-01    0.54298E+01    0.58848E+07   -0.16382E+05
     6    0.98749E+03    0.46126E-01    0.42607E+01    0.68508E+07   -0.16696E+05
     7    0.95221E+03    0.27153E-01    0.31944E+01    0.77293E+07   -0.17061E+05
     8    0.93081E+03    0.13907E-01    0.23391E+01    0.85305E+07   -0.17470E+05
     9    0.91883E+03    0.72652E-02    0.17142E+01    0.92643E+07   -0.17898E+05
    10    0.91335E+03    0.52810E-02    0.13191E+01    0.99385E+07   -0.18298E+05
    11    0.91236E+03    0.51677E-02    0.11380E+01    0.10560E+08   -0.18625E+05
    12    0.91471E+03    0.56123E-02    0.11271E+01    0.11133E+08   -0.18885E+05
    13    0.91949E+03    0.59267E-02    0.12368E+01    0.11664E+08   -0.19098E+05
    14    0.92620E+03    0.62490E-02    0.14182E+01    0.12156E+08   -0.19267E+05
    15    0.93445E+03    0.69245E-02    0.16224E+01    0.12613E+08   -0.19394E+05
    16    0.94389E+03    0.82048E-02    0.18086E+01    0.13038E+08   -0.19483E+05
    17    0.95432E+03    0.99695E-02    0.19664E+01    0.13434E+08   -0.19542E+05
    18    0.96555E+03    0.12005E-01    0.20933E+01    0.13802E+08   -0.19583E+05
    19    0.97744E+03    0.14144E-01    0.21882E+01    0.14146E+08   -0.19616E+05
    20    0.98990E+03    0.16411E-01    0.22556E+01    0.14467E+08   -0.19642E+05
    21    0.10029E+04    0.18874E-01    0.23011E+01    0.14766E+08   -0.19659E+05
    22    0.10163E+04    0.21604E-01    0.23306E+01    0.15045E+08   -0.19667E+05
    23    0.10301E+04    0.24670E-01    0.23498E+01    0.15305E+08   -0.19666E+05
    24    0.10441E+04    0.28142E-01    0.23644E+01    0.15549E+08   -0.19654E+05
    25    0.10585E+04    0.32091E-01    0.23804E+01    0.15777E+08   -0.19630E+05
    26    0.10730E+04    0.36572E-01    0.24014E+01    0.15992E+08   -0.19595E+05
    27    0.10876E+04    0.41588E-01    0.24243E+01    0.16193E+08   -0.19547E+05
    28    0.11025E+04    0.47127E-01    0.24435E+01    0.16381E+08   -0.19485E+05
    29    0.11175E+04    0.53178E-01    0.24540E+01    0.16557E+08   -0.19410E+05
    30    0.11326E+04    0.59729E-01    0.24502E+01    0.16721E+08   -0.19321E+05
    31    0.11480E+04    0.66768E-01    0.24271E+01    0.16873E+08   -0.19217E+05
    32    0.11635E+04    0.74286E-01    0.23792E+01    0.17014E+08   -0.19097E+05
    33    0.11792E+04    0.82274E-01    0.23026E+01    0.17145E+08   -0.18963E+05
    34    0.11951E+04    0.90748E-01    0.21979E+01    0.17265E+08   -0.18816E+05
    35    0.12112E+04    0.99726E-01    0.20673E+01    0.17377E+08   -0.18661E+05
    36    0.12274E+04    0.10923E+00    0.19126E+01    0.17479E+08   -0.18501E+05
    37    0.12439E+04    0.11928E+00    0.17361E+01    0.17573E+08   -0.18341E+05
    38    0.12605E+04    0.12988E+00    0.15395E+01    0.17659E+08   -0.18184E+05
    39    0.12774E+04    0.14108E+00    0.13250E+01    0.17739E+08   -0.18033E+05
    40    0.12945E+04    0.15287E+00    0.10940E+01    0.17811E+08   -0.17892E+05
    41    0.13118E+04    0.16525E+00    0.84524E+00    0.17878E+08   -0.17760E+05
    42    0.13294E+04    0.17823E+00    0.57712E+00    0.17938E+08   -0.17634E+05
